element,web_name,team,team_name,next_opponent_id,next_opponent_name,is_home,opponent_strength,now_cost,selected_by_percent,element_type,code,team_code,opponent_team_code,ict_index,status,chance_of_playing_next_round,news,recent_form,recent_clean_sheets,recent_saves,recent_goals_conceded,recent_goals_scored,recent_assists,recent_threat,recent_influence,recent_creativity,recent_penalties_saved
574,Udogie,18,Spurs,16,Nott'm Forest,0,3,44,0.4,2,487053,6,17,27.4,i,0.0,Hamstring injury - Expected back 17 Jan,1.0,0.0,0.0,1.8,0.0,0.2,3.4,13.0,10.3,0.0
575,Van de Ven,18,Spurs,16,Nott'm Forest,0,3,47,29.8,2,491279,6,17,45.7,a,,,1.4,0.2,0.0,1.6,0.0,0.0,1.4,10.84,0.6199999999999999,0.0
576,Phillips,18,Spurs,16,Nott'm Forest,0,3,40,0.0,2,548308,6,17,0.0,u,0.0,Has joined Stoke City on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,Takai,18,Spurs,16,Nott'm Forest,0,3,40,0.0,2,553299,6,17,0.0,d,75.0,Lack of match fitness - 75% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,Vuskovic,18,Spurs,16,Nott'm Forest,0,3,39,0.4,2,610799,6,17,0.0,u,0.0,has joined Hamburger SV on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,Son,18,Spurs,16,Nott'm Forest,0,3,85,0.1,3,85971,6,17,0.0,u,0.0,Has joined Los Angeles FC permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,Johnson,18,Spurs,16,Nott'm Forest,0,3,66,2.6,3,242898,6,17,28.6,a,,,0.8,0.0,0.0,0.6,0.0,0.0,0.8,5.92,6.540000000000001,0.0
581,Maddison,18,Spurs,16,Nott'm Forest,0,3,68,0.1,3,172780,6,17,0.0,i,0.0,Anterior cruciate ligament - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,Kudus,18,Spurs,16,Nott'm Forest,0,3,65,16.2,3,460842,6,17,91.5,a,100.0,,4.0,0.2,0.0,1.6,0.2,0.2,9.6,19.560000000000002,21.46,0.0
583,Kulusevski,18,Spurs,16,Nott'm Forest,0,3,64,0.0,3,445044,6,17,0.0,i,0.0,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,Tel,18,Spurs,16,Nott'm Forest,0,3,62,0.1,3,511499,6,17,14.8,a,,,2.2,0.0,0.0,0.4,0.2,0.2,4.6,6.319999999999999,0.26,0.0
585,Bentancur,18,Spurs,16,Nott'm Forest,0,3,53,0.3,3,202993,6,17,35.1,a,,,2.2,0.2,0.0,1.2,0.0,0.0,1.2,6.32,7.7799999999999985,0.0
586,Bergvall,18,Spurs,16,Nott'm Forest,0,3,54,0.2,3,570526,6,17,29.6,a,100.0,,1.4,0.0,0.0,0.6,0.0,0.2,4.4,5.4799999999999995,3.66,0.0
587,Bissouma,18,Spurs,16,Nott'm Forest,0,3,52,0.0,3,227127,6,17,0.0,i,0.0,Ankle injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,Odobert,18,Spurs,16,Nott'm Forest,0,3,53,0.0,3,550839,6,17,27.7,a,100.0,,2.4,0.0,0.0,0.8,0.0,0.2,2.2,7.320000000000002,10.739999999999998,0.0
589,Solomon,18,Spurs,16,Nott'm Forest,0,3,54,0.0,3,235674,6,17,0.0,u,0.0,has joined Villarreal CF on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,Bryan,18,Spurs,16,Nott'm Forest,0,3,49,0.0,3,436234,6,17,0.0,u,0.0,has joined Girona permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,Gray,18,Spurs,16,Nott'm Forest,0,3,48,0.1,3,547701,6,17,4.6,a,100.0,,0.8,0.2,0.0,0.4,0.0,0.0,1.0,2.7600000000000002,1.1199999999999999,0.0
592,Moore,18,Spurs,16,Nott'm Forest,0,3,50,0.0,3,499721,6,17,0.0,u,0.0,Has joined Rangers on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,P.M.Sarr,18,Spurs,16,Nott'm Forest,0,3,47,1.2,3,482442,6,17,33.4,a,100.0,,1.4,0.0,0.0,1.0,0.0,0.0,4.0,5.28,4.6,0.0
594,Min-hyeok,18,Spurs,16,Nott'm Forest,0,3,45,0.0,3,623095,6,17,0.0,u,0.0,Has joined Portsmouth on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,Olusesi,18,Spurs,16,Nott'm Forest,0,3,43,0.2,3,499726,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,Solanke,18,Spurs,16,Nott'm Forest,0,3,72,0.9,4,154566,6,17,3.1,i,0.0,Ankle injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,Richarlison,18,Spurs,16,Nott'm Forest,0,3,64,7.9,4,212319,6,17,69.3,a,,,4.2,0.2,0.0,1.8,0.6,0.0,19.2,25.04,6.4,0.0
598,Lankshear,18,Spurs,16,Nott'm Forest,0,3,45,0.0,4,552427,6,17,0.0,u,0.0,Has joined Oxford United on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,Scarlett,18,Spurs,16,Nott'm Forest,0,3,43,0.6,4,490145,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,J.Palhinha,18,Spurs,16,Nott'm Forest,0,3,55,1.4,3,154296,6,17,45.5,a,,,2.6,0.0,0.0,1.4,0.0,0.2,4.6,14.120000000000001,3.96,0.0
717,Xavi,18,Spurs,16,Nott'm Forest,0,3,65,1.3,3,493362,6,17,36.2,a,,,3.8,0.2,0.0,0.8,0.2,0.2,12.0,13.559999999999999,5.4799999999999995,0.0
726,Kolo Muani,18,Spurs,16,Nott'm Forest,0,3,69,0.4,4,247693,6,17,15.7,a,100.0,,1.4,0.2,0.0,1.0,0.0,0.0,14.8,4.4399999999999995,6.62,0.0
745,Byfield,18,Spurs,16,Nott'm Forest,0,3,40,0.0,2,640419,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,Rowswell,18,Spurs,16,Nott'm Forest,0,3,40,0.0,2,499716,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Akhamrich,18,Spurs,16,Nott'm Forest,0,3,45,0.0,3,590035,6,17,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,Patterson,17,Sunderland,15,Newcastle,1,3,43,0.2,1,232571,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,Moore,17,Sunderland,15,Newcastle,1,3,39,0.4,1,74854,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,Nna Noukeu,17,Sunderland,15,Newcastle,1,3,39,0.1,1,490000,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,Ballard,17,Sunderland,15,Newcastle,1,3,46,3.1,2,223827,56,4,59.8,a,100.0,,3.8,0.0,0.0,1.8,0.2,0.2,7.8,26.6,3.0,0.0
532,Hume,17,Sunderland,15,Newcastle,1,3,45,0.3,2,487676,56,4,43.8,a,,,1.0,0.0,0.0,1.4,0.0,0.0,2.2,14.48,7.56,0.0
533,Alese,17,Sunderland,15,Newcastle,1,3,40,0.0,2,220684,56,4,0.0,i,0.0,Shoulder injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,Anderson,17,Sunderland,15,Newcastle,1,3,39,0.4,2,232820,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,Cirkin,17,Sunderland,15,Newcastle,1,3,40,0.0,2,461195,56,4,0.0,d,25.0,Lack of match fitness - 25% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Hjelde,17,Sunderland,15,Newcastle,1,3,40,0.0,2,477547,56,4,0.0,d,25.0,Lack of match fitness - 25% chance of playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,Huggins,17,Sunderland,15,Newcastle,1,3,40,0.1,2,492066,56,4,0.0,u,0.0,has joined Wycombe Wanderers on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,Johnson,17,Sunderland,15,Newcastle,1,3,39,0.2,2,514613,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,O'Nien,17,Sunderland,15,Newcastle,1,3,40,0.1,2,167512,56,4,0.4,s,0.0,Suspended until 01 Jan,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.08,0.0
540,Pembele,17,Sunderland,15,Newcastle,1,3,39,0.4,2,465702,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,Reinildo,17,Sunderland,15,Newcastle,1,3,40,3.8,2,434399,56,4,22.4,d,75.0,Groin Injury - 75% chance of playing,1.8,0.0,0.0,1.2,0.0,0.2,1.6,13.16,1.4400000000000002,0.0
542,Seelt,17,Sunderland,15,Newcastle,1,3,40,0.1,2,519634,56,4,3.6,u,0.0,has joined Wolfsburg on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Adingra,17,Sunderland,15,Newcastle,1,3,50,0.4,3,535818,56,4,11.6,a,,,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.45999999999999996,0.0
544,Diarra,17,Sunderland,15,Newcastle,1,3,53,0.0,3,547027,56,4,8.0,i,0.0,Groin Injury - Expected back 20 Dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,Roberts,17,Sunderland,15,Newcastle,1,3,54,0.0,3,124165,56,4,1.4,u,0.0,has joined Birmingham City on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Aleksić,17,Sunderland,15,Newcastle,1,3,49,0.0,3,626844,56,4,0.0,u,0.0,has joined Cracovia on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,E.Le Fée,17,Sunderland,15,Newcastle,1,3,49,0.5,3,484420,56,4,58.9,a,100.0,,4.8,0.2,0.0,1.4,0.2,0.4,9.4,18.639999999999997,24.059999999999995,0.0
548,Mundle,17,Sunderland,15,Newcastle,1,3,49,0.0,3,461199,56,4,1.0,a,100.0,,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.27999999999999997,1.06,0.0
549,Neil,17,Sunderland,15,Newcastle,1,3,48,0.0,3,223336,56,4,0.2,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,Poveda,17,Sunderland,15,Newcastle,1,3,48,0.0,3,215460,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,Rigg,17,Sunderland,15,Newcastle,1,3,48,0.0,3,554197,56,4,4.3,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Sadiki,17,Sunderland,15,Newcastle,1,3,50,0.1,3,577669,56,4,33.9,a,100.0,,2.4,0.0,0.0,1.8,0.0,0.0,2.8,11.72,9.139999999999999,0.0
553,Talbi,17,Sunderland,15,Newcastle,1,3,50,0.2,3,549912,56,4,35.9,a,,,3.0,0.0,0.0,1.2,0.2,0.0,7.8,8.88,6.1,0.0
554,Ba,17,Sunderland,15,Newcastle,1,3,43,0.5,3,477851,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Browne,17,Sunderland,15,Newcastle,1,3,45,0.0,3,171422,56,4,0.0,u,0.0,has joined Middlesbrough on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Ekwah,17,Sunderland,15,Newcastle,1,3,45,0.0,3,458297,56,4,0.0,u,0.0,Has joined AS Saint-Etienne permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,H.Jones,17,Sunderland,15,Newcastle,1,3,44,0.1,3,547410,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,Matete,17,Sunderland,15,Newcastle,1,3,43,0.2,3,493837,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,Triantis,17,Sunderland,15,Newcastle,1,3,44,0.0,3,500696,56,4,0.0,u,0.0,has joined Minnesota United permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Isidor,17,Sunderland,15,Newcastle,1,3,55,2.7,4,437505,56,4,45.6,a,,,1.6,0.2,0.0,1.2,0.0,0.0,13.6,2.48,2.02,0.0
561,Mayenda,17,Sunderland,15,Newcastle,1,3,53,0.6,4,564406,56,4,12.3,a,,,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,Abdullahi,17,Sunderland,15,Newcastle,1,3,43,0.4,4,611975,56,4,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,Luís Hemir,17,Sunderland,15,Newcastle,1,3,44,0.1,4,551153,56,4,0.0,u,0.0,has joined Moreirense on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,Rusyn,17,Sunderland,15,Newcastle,1,3,44,0.1,4,440955,56,4,0.0,u,0.0,has joined Arka on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Xhaka,17,Sunderland,15,Newcastle,1,3,52,6.4,3,84450,56,4,74.1,a,,,3.2,0.0,0.0,1.8,0.0,0.2,5.2,22.279999999999998,9.76,0.0
670,Roefs,17,Sunderland,15,Newcastle,1,3,47,8.0,1,498016,56,4,48.2,a,,,2.0,0.0,3.8,1.8,0.0,0.0,0.0,31.72,4.0,0.0
678,Masuaku,17,Sunderland,15,Newcastle,1,3,39,0.7,2,105717,56,4,4.9,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Alderete,17,Sunderland,15,Newcastle,1,3,40,4.2,2,201895,56,4,45.8,a,100.0,,1.0,0.0,0.0,1.2,0.0,0.0,8.2,12.919999999999998,1.46,0.0
694,Mukiele,17,Sunderland,15,Newcastle,1,3,42,5.7,2,200834,56,4,47.1,a,,,1.8,0.0,0.0,1.8,0.0,0.2,2.8,17.560000000000002,8.74,0.0
724,Geertruida,17,Sunderland,15,Newcastle,1,3,45,0.0,2,247955,56,4,16.3,a,,,1.2,0.0,0.0,1.4,0.0,0.0,0.8,9.92,4.7,0.0
730,Brobbey,17,Sunderland,15,Newcastle,1,3,55,0.2,4,441264,56,4,17.6,a,,,3.0,0.2,0.0,0.6,0.4,0.0,11.0,14.919999999999998,0.64,0.0
735,Traoré,17,Sunderland,15,Newcastle,1,3,55,0.1,3,110504,56,4,34.3,a,,,2.8,0.2,0.0,1.0,0.2,0.0,12.0,14.48,7.4,0.0
52,J.Ramsey,15,Newcastle,17,Sunderland,0,3,53,0.2,3,232653,4,56,20.4,a,100.0,,0.8,0.0,0.0,0.8,0.0,0.0,7.8,3.72,11.24,0.0
135,Wissa,15,Newcastle,17,Sunderland,0,3,73,0.5,4,216646,4,56,0.6,a,100.0,,0.2,0.0,0.0,0.2,0.0,0.0,0.8,0.04,0.42000000000000004,0.0
469,Pope,15,Newcastle,17,Sunderland,0,3,51,6.1,1,98747,4,56,31.1,i,0.0,Groin Injury - Expected back 26 Dec,1.2,0.0,1.2,0.4,0.0,0.0,0.0,10.64,0.0,0.0
471,Gillespie,15,Newcastle,17,Sunderland,0,3,39,0.1,1,81441,4,56,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,Odysseas,15,Newcastle,17,Sunderland,0,3,40,0.0,1,111452,4,56,0.0,u,0.0,Has joined Sevilla on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,Hall,15,Newcastle,17,Sunderland,0,3,52,1.1,2,487838,4,56,23.0,a,100.0,,2.2,0.0,0.0,1.4,0.0,0.2,8.2,19.639999999999997,10.6,0.0
474,Schär,15,Newcastle,17,Sunderland,0,3,53,1.7,2,119471,4,56,21.8,a,100.0,,1.6,0.0,0.0,0.6,0.0,0.0,2.0,9.64,0.52,0.0
475,Botman,15,Newcastle,17,Sunderland,0,3,49,0.4,2,220237,4,56,24.7,d,50.0,Back injury - 50% chance of playing,0.8,0.0,0.0,0.6,0.0,0.0,0.0,6.88,0.18,0.0
476,Burn,15,Newcastle,17,Sunderland,0,3,52,8.5,2,78916,4,56,39.1,a,100.0,,3.6,0.2,0.0,1.2,0.0,0.4,3.4,19.4,4.76,0.0
477,Livramento,15,Newcastle,17,Sunderland,0,3,49,3.4,2,441191,4,56,32.4,a,100.0,,1.6,0.0,0.0,1.0,0.0,0.0,3.2,18.479999999999997,14.38,0.0
478,Trippier,15,Newcastle,17,Sunderland,0,3,49,1.5,2,77794,4,56,34.6,i,0.0,Hamstring injury - Expected back 26 Dec,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.2399999999999998,0.8400000000000001,0.0
479,Krafth,15,Newcastle,17,Sunderland,0,3,43,0.0,2,111773,4,56,0.3,i,0.0,Knee injury - Expected back 26 Dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Lascelles,15,Newcastle,17,Sunderland,0,3,43,0.1,2,101148,4,56,1.7,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,A.Murphy,15,Newcastle,17,Sunderland,0,3,38,0.7,2,545477,4,56,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,Ashby,15,Newcastle,17,Sunderland,0,3,39,0.1,2,441024,4,56,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,Pivas,15,Newcastle,17,Sunderland,0,3,38,0.5,2,578512,4,56,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,Targett,15,Newcastle,17,Sunderland,0,3,40,0.2,2,169359,4,56,0.0,u,0.0,has joined Middlesbrough on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,Gordon,15,Newcastle,17,Sunderland,0,3,72,2.3,3,232826,4,56,42.6,a,100.0,,3.4,0.2,0.0,0.4,0.4,0.0,9.0,15.919999999999998,7.6,0.0
486,Elanga,15,Newcastle,17,Sunderland,0,3,66,3.0,3,449434,4,56,31.1,a,,,2.0,0.0,0.0,1.2,0.0,0.2,5.6,6.36,4.64,0.0
487,Barnes,15,Newcastle,17,Sunderland,0,3,64,2.2,3,201666,4,56,55.9,a,,,5.8,0.2,0.0,0.6,0.6,0.0,28.8,25.639999999999997,10.58,0.0
488,Bruno G.,15,Newcastle,17,Sunderland,0,3,69,13.5,3,208706,4,56,80.4,a,,,7.0,0.0,0.0,1.6,0.4,0.4,11.8,28.72,13.66,0.0
489,J.Murphy,15,Newcastle,17,Sunderland,0,3,61,0.9,3,114243,4,56,62.3,a,,,1.4,0.2,0.0,0.4,0.0,0.0,5.2,7.840000000000001,22.279999999999998,0.0
490,Joelinton,15,Newcastle,17,Sunderland,0,3,59,0.3,3,180974,4,56,35.0,d,75.0,Groin Injury - 75% chance of playing,2.2,0.0,0.0,1.0,0.0,0.0,3.8,6.44,8.02,0.0
491,Tonali,15,Newcastle,17,Sunderland,0,3,53,1.0,3,432422,4,56,52.5,a,100.0,,2.2,0.0,0.0,0.4,0.0,0.0,0.8,5.68,6.959999999999999,0.0
492,Antoñito C.,15,Newcastle,17,Sunderland,0,3,49,0.0,3,640108,4,56,0.0,u,0.0,has joined KVC Westerlo on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,Willock,15,Newcastle,17,Sunderland,0,3,50,0.1,3,200089,4,56,7.2,a,100.0,,1.2,0.2,0.0,0.4,0.0,0.0,1.8,3.0,6.1,0.0
495,Hayden,15,Newcastle,17,Sunderland,0,3,45,0.0,3,153127,4,56,0.0,u,0.0,Has departed the club as a free agent.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,Kuol,15,Newcastle,17,Sunderland,0,3,44,0.0,3,564510,4,56,0.0,u,0.0,has joined Sparta Prague permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,L.Miley,15,Newcastle,17,Sunderland,0,3,44,2.2,3,547719,4,56,32.1,a,100.0,,3.8,0.0,0.0,0.6,0.2,0.2,11.4,17.720000000000002,13.3,0.0
498,White,15,Newcastle,17,Sunderland,0,3,45,0.0,3,461484,4,56,0.0,u,0.0,Has joined Leyton Orient on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,Osula,15,Newcastle,17,Sunderland,0,3,54,0.2,4,538207,4,56,12.1,i,0.0,Ankle injury - Unknown return date,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,Neave,15,Newcastle,17,Sunderland,0,3,44,0.2,4,599303,4,56,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Ramsdale,15,Newcastle,17,Sunderland,0,3,48,1.0,1,225321,4,56,3.8,a,,,1.0,0.0,0.8,1.2,0.0,0.0,0.0,7.6,0.0,0.0
684,Thiaw,15,Newcastle,17,Sunderland,0,3,50,2.8,2,465642,4,56,45.4,a,,,5.2,0.0,0.0,1.6,0.4,0.0,16.4,34.84,1.0,0.0
689,Seung soo,15,Newcastle,17,Sunderland,0,3,44,0.2,3,623110,4,56,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,Woltemade,15,Newcastle,17,Sunderland,0,3,75,22.6,4,470313,4,56,63.4,a,,,4.2,0.2,0.0,1.4,0.2,0.4,21.0,19.0,13.02,0.0
753,Ruddy,15,Newcastle,17,Sunderland,0,3,40,0.0,1,19236,4,56,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Igor,19,West Ham,2,Aston Villa,1,3,45,0.1,2,223434,21,7,3.6,a,100.0,,0.8,0.0,0.0,0.6,0.0,0.0,0.0,5.16,2.12,0.0
600,Areola,19,West Ham,2,Aston Villa,1,3,43,2.1,1,84182,21,7,35.8,a,,,3.8,0.0,5.0,1.6,0.0,0.2,0.0,38.28,2.0,0.0
601,Foderingham,19,West Ham,2,Aston Villa,1,3,40,0.3,1,82143,21,7,0.0,u,0.0,has joined Aris Limassol permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,Hegyi,19,West Ham,2,Aston Villa,1,3,39,0.2,1,483364,21,7,0.0,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,Diouf,19,West Ham,2,Aston Villa,1,3,41,2.3,2,613804,21,7,47.1,a,,,2.8,0.2,0.0,1.4,0.0,0.0,2.2,13.64,5.04,0.0
604,Emerson,19,West Ham,2,Aston Villa,1,3,44,0.1,2,109533,21,7,0.0,u,0.0,has joined Marseille permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,Kilman,19,West Ham,2,Aston Villa,1,3,42,0.2,2,214048,21,7,38.3,a,,,1.8,0.0,0.0,1.0,0.0,0.0,1.8,13.440000000000001,0.16,0.0
606,Mavropanos,19,West Ham,2,Aston Villa,1,3,44,0.0,2,233963,21,7,30.8,a,100.0,,2.2,0.0,0.0,0.8,0.0,0.0,7.6,16.2,0.5,0.0
607,N.Aguerd,19,West Ham,2,Aston Villa,1,3,44,0.0,2,210494,21,7,5.1,u,0.0,has joined Marseille permanently.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Scarles,19,West Ham,2,Aston Villa,1,3,43,0.0,2,536109,21,7,0.9,i,0.0,Shoulder injury - Expected back 27 Dec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,Todibo,19,West Ham,2,Aston Villa,1,3,43,0.1,2,462116,21,7,25.9,a,,,2.6,0.0,0.0,1.6,0.0,0.2,2.6,23.64,6.74,0.0
610,Wan-Bissaka,19,West Ham,2,Aston Villa,1,3,42,5.2,2,214590,21,7,37.6,a,100.0,,2.6,0.0,0.0,1.6,0.0,0.0,1.2,21.0,18.82,0.0
611,Casey,19,West Ham,2,Aston Villa,1,3,40,0.1,2,518438,21,7,0.0,u,0.0,Has joined Swansea City on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,L.Paquetá,19,West Ham,2,Aston Villa,1,3,59,1.4,3,224024,21,7,72.1,a,100.0,,1.2,0.2,0.0,0.6,0.0,0.2,6.2,6.2,11.360000000000001,0.0
613,Souček,19,West Ham,2,Aston Villa,1,3,57,0.3,3,215439,21,7,37.3,a,100.0,,3.4,0.0,0.0,1.2,0.2,0.2,9.2,14.76,0.9,0.0
614,Ward-Prowse,19,West Ham,2,Aston Villa,1,3,56,0.2,3,101178,21,7,23.9,a,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,Summerville,19,West Ham,2,Aston Villa,1,3,55,0.1,3,450070,21,7,29.2,a,100.0,,1.6,0.2,0.0,0.2,0.0,0.2,9.2,0.32,1.52,0.0
616,Álvarez,19,West Ham,2,Aston Villa,1,3,49,0.0,3,213999,21,7,0.0,u,0.0,Has joined Fenerbahçe on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,Cornet,19,West Ham,2,Aston Villa,1,3,49,0.0,3,149519,21,7,0.0,u,0.0,has joined Genoa on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,G.Rodriguez,19,West Ham,2,Aston Villa,1,3,48,0.0,3,197024,21,7,1.2,a,,,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.36,0.38,0.0
619,L.Guilherme,19,West Ham,2,Aston Villa,1,3,49,0.0,3,577114,21,7,2.5,a,100.0,,0.4,0.0,0.0,0.2,0.0,0.0,0.0,1.52,2.7800000000000002,0.0
620,Earthy,19,West Ham,2,Aston Villa,1,3,45,0.0,3,490885,21,7,0.0,a,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Irving,19,West Ham,2,Aston Villa,1,3,44,0.3,3,229384,21,7,8.6,a,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.8,0.0
622,Orford,19,West Ham,2,Aston Villa,1,3,44,0.1,3,518442,21,7,0.0,u,0.0,has joined Stevenage on loan for the rest of the season.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
