element,fixture,opponent_team,total_points,is_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,id,web_name,team,element_type,now_cost,selected_by_percent,code,ict_index_player,opponent_strength,prev_points,recent_form
45,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,31163,0,0,45,Sousa,2,2,39,0.3,514315,0.0,3,,0.0
45,13,5,0,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1331,37773,2143,3474,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,21,8,0,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1865,38677,2246,4111,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,36,9,0,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-725,39585,2407,3132,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,48,17,0,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-841,39283,1604,2445,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,51,10,0,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-762,39296,1666,2428,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,62,3,0,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-710,38955,1067,1777,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,79,18,0,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-884,38920,1038,1922,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,82,13,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-910,38423,580,1490,45,Sousa,2,2,39,0.3,514315,0.0,4,0.0,0.0
45,95,12,0,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-696,38288,636,1332,45,Sousa,2,2,39,0.3,514315,0.0,4,0.0,0.0
45,101,4,0,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-471,38281,594,1065,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
45,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-266,39038,762,1028,45,Sousa,2,2,39,0.3,514315,0.0,3,0.0,0.0
46,2,15,0,1,2025-08-16T11:30:00Z,0.0,0.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,0,20091,0,0,46,Yasin,2,2,40,0.1,587178,0.0,3,,0.0
46,13,5,0,0,2025-08-23T14:00:00Z,1.0,0.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1315,24711,1198,2513,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,21,8,0,1,2025-08-31T18:00:00Z,0.0,3.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1556,25299,1162,2718,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,36,9,0,0,2025-09-13T14:00:00Z,0.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-912,25683,1183,2095,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,48,17,0,0,2025-09-21T13:00:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-802,25453,810,1612,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,51,10,0,1,2025-09-28T13:00:00Z,3.0,1.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2603,22994,303,2906,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,62,3,0,1,2025-10-05T13:00:00Z,2.0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2127,20915,0,2127,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,79,18,0,0,2025-10-19T13:00:00Z,1.0,2.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1615,19383,0,1615,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,82,13,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-849,18576,0,849,46,Yasin,2,2,40,0.1,587178,0.0,4,0.0,0.0
46,95,12,0,0,2025-11-01T20:00:00Z,2.0,0.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-732,17849,0,732,46,Yasin,2,2,40,0.1,587178,0.0,4,0.0,0.0
46,101,4,0,1,2025-11-09T14:00:00Z,4.0,0.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-540,17322,0,540,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
46,116,11,0,0,2025-11-23T14:00:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-500,16808,0,500,46,Yasin,2,2,40,0.1,587178,0.0,3,0.0,0.0
266,8,7,3,0,2025-08-17T13:00:00Z,0.0,0.0,1,False,83,0,0,1,0,0,0,0,0,0,0,0,10,7.2,2.6,26.0,3.6,1,5,1,7,1,0.24,0.00,0.24,1.22,75,0,992634,0,0,266,Eze,1,3,76,13.1,232413,43.4,3,,0.0
266,15,16,0,1,2025-08-24T13:00:00Z,1.0,1.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,75,-72383,1098794,96988,169371,266,Eze,1,3,76,13.1,232413,43.4,3,3.0,3.0
266,25,12,1,0,2025-08-31T15:30:00Z,1.0,0.0,3,False,20,0,0,0,1,0,0,0,0,0,0,0,4,1.8,2.8,2.0,0.7,0,1,0,1,0,0.00,0.03,0.03,0.25,75,48061,1209497,261423,213362,266,Eze,1,3,76,13.1,232413,43.4,4,0.0,1.5
266,31,16,6,1,2025-09-13T11:30:00Z,3.0,0.0,4,False,78,0,1,1,0,0,0,0,0,0,0,0,19,20.4,16.3,11.0,4.8,0,2,0,2,1,0.06,0.44,0.50,0.10,75,128638,1389714,288422,159784,266,Eze,1,3,76,13.1,232413,43.4,3,1.0,1.3333333333333333
266,41,13,4,1,2025-09-21T15:30:00Z,1.0,1.0,5,False,45,0,1,0,0,0,0,0,0,0,0,0,16,24.6,16.6,21.0,6.2,1,2,1,4,0,0.14,0.23,0.37,0.34,75,38534,1431073,141011,102477,266,Eze,1,3,76,13.1,232413,43.4,4,6.0,2.5
266,58,15,2,0,2025-09-28T15:30:00Z,1.0,2.0,6,False,90,0,0,0,1,0,0,0,0,0,0,0,11,10.6,17.1,47.0,7.5,1,5,0,6,1,0.42,0.09,0.51,0.61,75,24915,1467608,150210,125295,266,Eze,1,3,76,13.1,232413,43.4,3,4.0,2.8
266,61,19,6,1,2025-10-04T14:00:00Z,2.0,0.0,7,False,78,0,1,1,0,0,0,0,0,0,0,0,22,5.6,6.8,35.0,4.7,1,2,2,5,1,0.49,0.05,0.54,0.36,76,123093,1613380,213289,90196,266,Eze,1,3,76,13.1,232413,43.4,3,2.0,2.6
266,74,10,3,0,2025-10-18T16:30:00Z,0.0,1.0,8,False,61,0,0,1,0,0,0,0,0,0,0,0,9,6.2,21.0,4.0,3.1,1,1,0,2,1,0.01,0.03,0.04,0.40,76,105221,1729293,204897,99676,266,Eze,1,3,76,13.1,232413,43.4,3,6.0,3.8
266,81,8,11,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,87,1,0,1,0,0,0,0,0,0,0,3,32,42.6,4.6,19.0,6.6,1,1,2,4,1,0.08,0.02,0.10,0.46,76,-83247,1643296,47018,130265,266,Eze,1,3,76,13.1,232413,43.4,3,3.0,4.2
266,92,3,3,0,2025-11-01T15:00:00Z,0.0,2.0,10,False,71,0,0,1,0,0,0,0,0,0,0,0,9,3.2,2.9,5.0,1.1,0,4,1,5,1,0.12,0.01,0.13,0.02,76,121360,1783675,179397,58037,266,Eze,1,3,76,13.1,232413,43.4,3,11.0,5.2
266,108,17,2,0,2025-11-08T17:30:00Z,2.0,2.0,11,False,87,0,0,0,1,0,0,0,0,0,0,0,14,4.8,14.2,32.0,5.1,1,4,0,5,1,0.32,0.05,0.37,0.33,76,-58743,1718458,66770,125513,266,Eze,1,3,76,13.1,232413,43.4,3,3.0,5.0
266,111,18,0,1,2025-11-23T16:30:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,76,-94039,1623465,47136,141175,266,Eze,1,3,76,13.1,232413,43.4,3,2.0,5.0
662,9,14,0,0,2025-08-17T15:30:00Z,0.0,1.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,12283,0,0,662,Mosquera,1,2,54,0.2,500040,9.0,3,,0.0
662,11,11,1,1,2025-08-23T16:30:00Z,5.0,0.0,2,False,26,0,0,0,0,0,0,0,0,0,0,0,7,4.8,0.0,0.0,0.5,0,0,2,2,0,0.00,0.00,0.00,0.00,55,-1858,12598,415,2273,662,Mosquera,1,2,54,0.2,500040,9.0,3,0.0,0.0
662,25,12,2,0,2025-08-31T15:30:00Z,1.0,0.0,3,False,85,0,0,0,1,0,0,0,0,0,0,0,14,25.2,0.8,2.0,2.8,5,3,4,9,0,0.00,0.00,0.00,0.52,54,-1768,11666,273,2041,662,Mosquera,1,2,54,0.2,500040,9.0,4,1.0,0.5
662,31,16,7,1,2025-09-13T11:30:00Z,3.0,0.0,4,False,90,0,0,1,0,0,0,0,0,0,0,1,32,21.4,1.6,2.0,2.5,6,6,2,8,1,0.00,0.04,0.04,0.20,54,3528,17470,6073,2545,662,Mosquera,1,2,54,0.2,500040,9.0,3,2.0,1.0
662,41,13,1,1,2025-09-21T15:30:00Z,1.0,1.0,5,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0.00,0.00,0.00,0.00,54,6647,26595,9049,2402,662,Mosquera,1,2,54,0.2,500040,9.0,4,7.0,2.5
662,58,15,1,0,2025-09-28T15:30:00Z,1.0,2.0,6,False,45,0,0,0,1,0,0,0,0,0,0,0,1,3.8,0.2,0.0,0.4,4,0,0,4,1,0.00,0.00,0.00,0.41,54,-2170,25151,2561,4731,662,Mosquera,1,2,54,0.2,500040,9.0,3,1.0,2.2
662,61,19,0,1,2025-10-04T14:00:00Z,2.0,0.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-701,25306,2426,3127,662,Mosquera,1,2,54,0.2,500040,9.0,3,1.0,2.4
662,74,10,0,0,2025-10-18T16:30:00Z,0.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-2984,22920,1201,4185,662,Mosquera,1,2,54,0.2,500040,9.0,3,0.0,2.2
662,81,8,1,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,45,0,0,0,0,0,0,0,0,0,0,0,7,11.8,10.8,4.0,2.7,5,3,0,5,0,0.00,0.05,0.05,0.39,54,-1849,21322,408,2257,662,Mosquera,1,2,54,0.2,500040,9.0,3,0.0,1.8
662,92,3,0,0,2025-11-01T15:00:00Z,0.0,2.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,346,22098,2076,1730,662,Mosquera,1,2,54,0.2,500040,9.0,3,1.0,0.6
662,108,17,1,0,2025-11-08T17:30:00Z,2.0,2.0,11,False,2,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.11,54,-2164,19970,231,2395,662,Mosquera,1,2,54,0.2,500040,9.0,3,0.0,0.4
662,111,18,0,1,2025-11-23T16:30:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,6790,27927,8124,1334,662,Mosquera,1,2,54,0.2,500040,9.0,3,1.0,0.4
666,9,14,1,0,2025-08-17T15:30:00Z,0.0,1.0,1,False,59,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5.5,6.0,1.2,1,1,0,2,1,0.00,0.06,0.06,0.70,90,0,2446382,0,0,666,Gyökeres,1,4,88,11.9,224117,57.7,3,,0.0
666,11,11,12,1,2025-08-23T16:30:00Z,5.0,0.0,2,False,90,2,0,1,0,0,0,0,0,0,0,2,44,67.0,1.6,44.0,11.3,2,3,0,5,1,1.28,0.03,1.31,0.17,90,-60979,2685766,203416,264395,666,Gyökeres,1,4,88,11.9,224117,57.7,3,1.0,1.0
666,25,12,1,0,2025-08-31T15:30:00Z,1.0,0.0,3,False,90,0,0,0,1,0,0,0,1,0,0,0,8,7.0,26.0,4.0,3.7,1,1,0,2,1,0.00,0.16,0.16,0.52,90,65903,2805037,322756,256853,666,Gyökeres,1,4,88,11.9,224117,57.7,4,12.0,6.5
666,31,16,6,1,2025-09-13T11:30:00Z,3.0,0.0,4,False,67,1,0,1,0,0,0,0,0,0,0,0,30,34.6,11.3,44.0,9.0,1,1,1,3,1,0.84,0.02,0.86,0.10,90,-5116,2960689,333371,338487,666,Gyökeres,1,4,88,11.9,224117,57.7,3,1.0,4.666666666666667
666,41,13,2,1,2025-09-21T15:30:00Z,1.0,1.0,5,False,90,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1.8,12.0,1.4,0,3,0,3,1,0.00,0.01,0.01,0.89,90,49418,3016420,250497,201079,666,Gyökeres,1,4,88,11.9,224117,57.7,4,6.0,5.0
666,58,15,2,0,2025-09-28T15:30:00Z,1.0,2.0,6,False,90,0,0,0,1,0,0,0,0,0,0,0,9,7.6,21.7,52.0,8.1,1,4,1,6,1,0.26,0.12,0.38,0.61,90,19159,3054386,429849,410690,666,Gyökeres,1,4,88,11.9,224117,57.7,3,2.0,4.4
666,61,19,2,1,2025-10-04T14:00:00Z,2.0,0.0,7,False,90,0,0,1,0,0,0,0,0,0,0,0,-1,1.4,1.3,52.0,5.5,0,1,0,1,1,0.63,0.05,0.68,0.49,90,268069,3392158,491582,223513,666,Gyökeres,1,4,88,11.9,224117,57.7,3,2.0,4.6
666,74,10,2,0,2025-10-18T16:30:00Z,0.0,1.0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,11,3.4,0.9,48.0,5.2,0,2,0,2,1,0.40,0.02,0.42,0.44,91,-309631,3063379,134799,444430,666,Gyökeres,1,4,88,11.9,224117,57.7,3,2.0,2.6
666,81,8,2,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,90,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.3,13.0,1.5,1,2,0,3,1,0.17,0.02,0.19,0.47,90,-298334,2776130,89972,388306,666,Gyökeres,1,4,88,11.9,224117,57.7,3,2.0,2.8
666,92,3,7,0,2025-11-01T15:00:00Z,0.0,2.0,10,False,45,1,0,0,0,0,0,0,0,0,0,2,39,37.0,33.5,37.0,10.8,0,2,0,2,1,0.87,0.17,1.04,0.00,90,-166696,2620064,120568,287264,666,Gyökeres,1,4,88,11.9,224117,57.7,3,2.0,2.0
666,108,17,0,0,2025-11-08T17:30:00Z,2.0,2.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,89,-787520,1816118,16740,804260,666,Gyökeres,1,4,88,11.9,224117,57.7,3,7.0,3.0
666,111,18,0,1,2025-11-23T16:30:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,88,-358502,1471063,2898,361400,666,Gyökeres,1,4,88,11.9,224117,57.7,3,0.0,2.6
700,11,11,4,1,2025-08-23T16:30:00Z,5.0,0.0,2,False,26,0,1,0,0,0,0,0,0,0,0,0,13,1.0,0.5,15.0,1.7,0,1,2,3,0,0.08,0.02,0.10,0.00,45,0,0,0,0,700,Dowman,1,3,43,0.4,616077,2.8,3,,0.0
700,25,12,1,0,2025-08-31T15:30:00Z,1.0,0.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,11.0,1.1,0,0,0,0,0,0.06,0.00,0.06,0.12,45,20355,31938,26751,6396,700,Dowman,1,3,43,0.4,616077,2.8,4,4.0,4.0
700,31,16,0,1,2025-09-13T11:30:00Z,3.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,16509,49572,25843,9334,700,Dowman,1,3,43,0.4,616077,2.8,3,1.0,2.5
700,41,13,0,1,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,2281,50056,9112,6831,700,Dowman,1,3,43,0.4,616077,2.8,4,0.0,1.6666666666666667
700,58,15,0,0,2025-09-28T15:30:00Z,1.0,2.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1937,48126,4993,6930,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,1.25
700,61,19,0,1,2025-10-04T14:00:00Z,2.0,0.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3747,44480,2112,5859,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,1.0
700,74,10,0,0,2025-10-18T16:30:00Z,0.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4656,40491,2309,6965,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,0.2
700,81,8,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-1337,40339,3948,5285,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,0.0
700,92,3,0,0,2025-11-01T15:00:00Z,0.0,2.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-3452,36923,1991,5443,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,0.0
700,108,17,0,0,2025-11-08T17:30:00Z,2.0,2.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,5692,45224,10363,4671,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,0.0
700,111,18,0,1,2025-11-23T16:30:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,7276,65713,12029,4753,700,Dowman,1,3,43,0.4,616077,2.8,3,0.0,0.0
711,25,12,0,0,2025-08-31T15:30:00Z,1.0,0.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,0,0,0,711,Harriman-Annous,1,3,45,0.0,646243,0.0,4,,0.0
711,31,16,0,1,2025-09-13T11:30:00Z,3.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,307,791,417,110,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,41,13,0,1,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,49,981,183,134,711,Harriman-Annous,1,3,45,0.0,646243,0.0,4,0.0,0.0
711,58,15,0,0,2025-09-28T15:30:00Z,1.0,2.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,44,1151,166,122,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,61,19,0,1,2025-10-04T14:00:00Z,2.0,0.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,4,1240,114,110,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,74,10,0,0,2025-10-18T16:30:00Z,0.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-49,1340,76,125,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,81,8,0,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-48,1356,48,96,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,92,3,0,0,2025-11-01T15:00:00Z,0.0,2.0,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-30,1380,46,76,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,108,17,0,0,2025-11-08T17:30:00Z,2.0,2.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-24,1414,53,77,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
711,111,18,0,1,2025-11-23T16:30:00Z,,,12,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-16,1482,50,66,711,Harriman-Annous,1,3,45,0.0,646243,0.0,3,0.0,0.0
725,31,16,0,1,2025-09-13T11:30:00Z,3.0,0.0,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,1829,3194,2202,373,725,Hincapie,1,2,54,0.1,448104,0.1,3,,0.0
725,41,13,0,1,2025-09-21T15:30:00Z,1.0,1.0,5,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,87,3869,897,810,725,Hincapie,1,2,54,0.1,448104,0.1,4,0.0,0.0
725,58,15,0,0,2025-09-28T15:30:00Z,1.0,2.0,6,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-640,3593,372,1012,725,Hincapie,1,2,54,0.1,448104,0.1,3,0.0,0.0
725,61,19,0,1,2025-10-04T14:00:00Z,2.0,0.0,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-714,2946,29,743,725,Hincapie,1,2,54,0.1,448104,0.1,3,0.0,0.0
725,74,10,0,0,2025-10-18T16:30:00Z,0.0,1.0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-297,2768,65,362,725,Hincapie,1,2,54,0.1,448104,0.1,3,0.0,0.0
725,81,8,1,1,2025-10-26T14:00:00Z,1.0,0.0,9,False,8,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.01,54,80,3037,198,118,725,Hincapie,1,2,54,0.1,448104,0.1,3,0.0,0.0
725,92,3,1,0,2025-11-01T15:00:00Z,0.0,2.0,10,False,18,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.40,54,165,3394,377,212,725,Hincapie,1,2,54,0.1,448104,0.1,3,1.0,0.2
725,108,17,0,0,2025-11-08T17:30:00Z,2.0,2.0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,25,3579,261,236,725,Hincapie,1,2,54,0.1,448104,0.1,3,1.0,0.4
